 smile id
4089 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C3C=CC=CC3=C2)=NC(NCC2=CC=C(Br)C=C2)=N1 L26431
4090 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(NCCC2=CC=C(Br)C=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L16090
4091 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC=C2Br)=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=N1 L27040
4092 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=CC=CC(C)=C2C)=NC(NC[C@H](C)C(O)=O)=N1 L89895
4093 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L90004
4094 CC(NC1=NC(NCC2=CC=C(Br)C=C2)=NC(NC[C@H](C)C(O)=O)=N1)C(O)C1=CC=CC=C1 L89215
4095 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C(F)=C2)C(F)(F)F)=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=N1 L29152
4096 COC1=CC(NC2=CC=CC=C2)=CC=C1NC1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L56829
4097 CCN(CC1=CC=CC=C1)C1=NC(NCC2=CC3=C(S2)C=CC=C3)=NC(NC2(CCSCC2)C(O)=O)=N1 L51077
4098 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=CC=CC(Cl)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16263
4099 CCCCN(CCO)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CO1 L53811
4100 COC1=C(CCNC2=NC(=NC(NC[C@H](C)C(O)=O)=N2)N2CCN(CC2)C2=CC=CC=C2C)C=C(Br)C=C1 L92779
4101 CCCCN(CCCC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1OC L47716
4102 OCC1CN(C2=NC(NCC3=CC=C4OCCCOC4=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L580
4103 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NC2=CC=C3C=CC=CC3=C2)=N1)N1CCC(CCCC(O)=O)CC1 L26347
4104 COC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NCC2=CC=CC=C2Br)=N1)N1CCC(CCCC(O)=O)CC1 L26980
4105 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NCC3=CC=C(C=C3)N3CCOCC3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5023
4106 N[C@H]([C@@H](NC1=NC(NCC2=CC=C(Br)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1)C1=CC=CC=C1 L36031
4107 C[C@@H](CNC1=NC(=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F)C(O)=O L90220
4108 NC1=CC=C(NC2=NC(=NC(NC3=C4C=CC=CC4=CC=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L22777
4109 CCCCN(CC1=CC=CC=C1)C1=NC(NCCC2=C(C)C=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47265
4110 COC1=CC=CC=C1CN(C)C1=NC(=NC(NCC2=CC=C(C=C2)C(F)(F)F)=N1)N1CCC(CCCC(O)=O)CC1 L27143
4111 CC(NC1=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=NC(NC[C@H](C)C(O)=O)=N1)C(O)C1=CC=CC=C1 L89245
4112 COC[C@H](CC1=CC=CC=C1)NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CN=C1 L94729
4113 CC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)N1CCCC1)C(O)C1=CC=CC=C1 L52243
4114 OC(=O)CCCC1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L26093
4115 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=C(SC(F)(F)F)C=C2)=N1 L39616
4116 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=NC=C1 L47308
4117 N[C@H]([C@@H](NC1=NC(NCC2=CC(OC(F)F)=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L72781
4118 CSC1=CC=C(CNC2=NC(NCCC3=CNC4=C3C=C(OCC3=CC=CC=C3)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L21293
4119 OC(=O)CCCC1CCN(CC1)C1=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=N1 L33181
4120 CC(NC1=NC(NCC2=CC=CC(Br)=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C(O)C1=CC=CC=C1 L52352
4121 OC(=O)C1(CCSCC1)NC1=NC(NCC2=C(F)C=CC(F)=C2F)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L69291
4122 OC(=O)CCCC1CCN(CC1)C1=NC(NCCC2=CC=C(O)C=C2)=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1 L33964
4123 CC1=CC(N)=C(NC2=NC(NCC3=CC=CC(=C3)C3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1C L7235
4124 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)C(F)(F)F)=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=N1 L27232
4125 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(CC3=CC=CC=C3)C=C2)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L60477
4126 C[C@@H](CNC1=NC(NC2=CC(=C(C)C=C2)N(=O)=O)=NC(=N1)N(C)CCC(O)C1=CC=CC=C1)C(O)=O L80151
4127 OC(=O)C1(CCSCC1)NC1=NC(=NC(=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1)N(CC=C)C1CCCC1 L48383
4128 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=C(OC)C=CC=C2OC)=NC(NC[C@H](C)C(O)=O)=N1 L89958
4129 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC(C)=C1 L84228
4130 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CNC3=C2C=CC=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6314
4131 COC1=CC=CC(=C1)[C@@H](C)NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCCC2=CNC3=C2C=CC=C3OC)=N1 L55690
4132 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C(C=C2)C2=CSN=N2)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L23405
4133 CCN(CC)CCN(C)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L88576
4134 COC1=CC=CC=C1CCNC1=NC(NC[C@H](C)C(O)=O)=NC(N[C@@H](C)C2=CC=C(Br)C=C2)=N1 L86685
4135 CN(CC1=CC=C(Cl)C=C1)C1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(NC2(CCSCC2)C(O)=O)=N1 L53547
4136 CCN(CC1=CC(C)=CC=C1)C1=NC(NN)=NC(NC2(CCSCC2)C(O)=O)=N1 L53182
4137 C[C@@H](NC1=NC(NCCC2=CC=C(OC3=CC=CC=C3)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(Br)C=C1 L15718
4138 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC1=CC=CC=C1 L47310
4139 C[C@@H](NC1=NC(NCC2=C(C)C=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=C(Br)C=C1 L52453
4140 CC1=CC(CCNC2=NC(=NC(NC3=CC=CC=N3=O)=N2)N2CCC(CCCC(O)=O)CC2)=CC=C1 L3490
4141 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)CC=C)C1=CC=CC=C1)C1=CC=CC=C1 L49149
4142 NC1=CC=C(OC2=CC=C(NC3=NC(=NC(=N3)N3CCC(CCCC(O)=O)CC3)N3C(CO)CC4=C3C=CC=C4)C=C2)C=C1 L24584
4143 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=NC=C1 L92620
4144 OCC1CN(C2=NC(NCC3=C(C=CC=C3)C3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L705
4145 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(NCC2=CC=CC(Br)=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L16064
4146 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC=N2=O)=NC(NCCC2=CNC3=C2C=CC=C3)=N1 L3626
4147 NC1=C(NC2=NC(NCCC3=CNC4=C3C=C(Br)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=CC=C1 L23979
4148 CCCC1=CC=C(NC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CC2=CC=CC=C2Cl)C=C1 L44996
4149 COC[C@H](CC1=CC=CC=C1)NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC(C)=C1 L57924
4150 CCN(CC1=CC=CC=C1)C1=NC(N[C@@H](C)C2=CC=CC3=C2C=CC=C3)=NC(NC[C@H](C)C(O)=O)=N1 L87990
4151 CN(CC1=CC=C(Cl)C=C1)C1=NC(=NC(NCC2=CC=CC(=C2)C(F)(F)F)=N1)N1CCC(CCCC(O)=O)CC1 L27331
4152 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC(F)=C(F)C(F)=C2)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L2669
4153 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(Cl)=C2)=NC(NCCC2=CC=CC=C2Cl)=N1 L27615
4154 OC(=O)C1(CCSCC1)NC1=NC(NC2CCN(CC3=CC=CC=C3)CC2)=NC(=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1 L62591
4155 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(=N1)N1CC(CO)OC2=CC=CC=C12)N1CCC(CCCC(O)=O)CC1 L662
4156 CCCCN(CCCC)C1=NC(NCC2=CC(Br)=CC=C2F)=NC(NC2(CCSCC2)C(O)=O)=N1 L47754
4157 C[C@@H](N(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C)C1=C2C=CC=CC2=CC=C1 L37291
4158 CC(C)N(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(CCN(C)C)CC1=CC=CC=C1 L48854
4159 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=CC=C(Cl)C=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92678
4160 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=C(C)C=C(Cl)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6160
4161 CC1=C(NC2=NC(NCC3=CC=C(OC4=CC=CC=C4)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C(I)C=C1 L3087
4162 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(=N1)N(C)CC1=CC=CO1)C(O)=O L96458
4163 COC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L36004
4164 CCN(CC1=CC=CC=C1)C1=NC(NCC2=CC=C(Br)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L14335
4165 CCCCN(CC1=CC=CC=C1)C1=NC(NCC2=CC=C(F)C=C2Cl)=NC(NC2(CCSCC2)C(O)=O)=N1 L47376
4166 CCN(CC1=CC=CC=C1)C1=NC(NCC2=CC=CC(Br)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L14336
4167 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NCC2=CC=CC=C2N2CCOCC2)=NC(NC2(CCSCC2)C(O)=O)=N1 L55414
4168 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(NCC2=CC=C(Br)C=C2)=N1)C(O)=O L96511
4169 C[C@@H](CNC1=NC(NCCC2=CNC3=C2C=C(C)C=C3)=NC(NCC2=CC=CC(=C2)C2=CC=CC=C2)=N1)C(O)=O L79235
4170 CC1=CC(CCNC2=NC(=NC(=N2)N(CC2=CC=CC=C2)CC2=CC=CC=C2)N2CCC(CCCC(O)=O)CC2)=CC=C1 L15970
4171 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(OC(F)(F)F)=C2)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L67389
4172 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NCC2=C(F)C=CC(F)=C2F)=N1)N1CCC(CCCC(O)=O)CC1 L32299
4173 COC1=CC=CC=C1N1CCN(CC1)C1=NC(NC[C@H](C)C(O)=O)=NC(NCCC2=CNC3=C2C=C(C)C=C3)=N1 L79204
4174 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(NC2(CCSCC2)C(O)=O)=N1 L55469
4175 COC1=C(CCNC2=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=NC(NC[C@H](C)C(O)=O)=N2)C=C(Br)C=C1 L92925
4176 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NCC2=C(F)C=CC=C2F)=N1)N1CCC(CCCC(O)=O)CC1 L32107
4177 CC(C)CN(C)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L91842
4178 CN(CC1=CC=C(C)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53256
4179 CC(C)N(CC1=CC=CC=C1)C1=NC(NC(C)C(O)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L48825
4180 COC1=CC=CC(CN(C)C2=NC(NC[C@H](C)C(O)=O)=NC(N[C@@H](C)C3=CC=CC=C3)=N2)=C1 L86854
4181 CN(CC1=CC=NC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C3C=CC=CC3=CC=C2)=N1 L63628
4182 OC(=O)C1(CCSCC1)NC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(=N1)N1CCC(CC1)N1CCCC1 L59539
4183 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(Cl)=C2)=N1 L64363
4184 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=CC=CC(Cl)=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L43143
4185 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(Cl)C=C2Cl)=NC(NCCC2=CC=CC(Cl)=C2)=N1 L30686
4186 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=N1)C(O)=O L96399
4187 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCCC2=CC=CC(C)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16354
4188 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(NCC2=CC=CC=C2N2CCOCC2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L25078
4189 CN(CC1=CC=CC=C1Cl)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C=C2)N2C=CC=C2)=N1 L60932
4190 CCC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1)C1=CC=CC=C1 L37889
4191 CN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(=C2)C(F)(F)F)=N1 L64193
4192 OC(=O)C1(CCSCC1)NC1=NC(=NC(NC2CCN(CC3=CC=CC=C3)CC2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52923
4193 COC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C)N1CCC(CCCC(O)=O)CC1 L6244
4194 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(NCC2=CC=CC(=C2)C2=CC=CC=C2)=N1)N1CCCCC1C1=CC=CN=C1 L3779
4195 COC1=CC=C(C=C1)[C@@H](C)NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52988
4196 CCC(NC1=NC(NCC2=CC(Br)=CC=C2F)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1 L37962
4197 OC(=O)C1(CCSCC1)NC1=NC(NCC2=CC=CC(Cl)=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L64491
4198 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C=C2)N2C=CC=C2)=N1 L60935
4199 CC(NC1=NC(NCC2=CC=CC(Cl)=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C(O)C1=CC=CC=C1 L52359
4200 CC(NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(Cl)=C2)=N1)C(O)C1=CC=CC=C1 L64377
4201 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=C(C=CC=C2)C2=CC=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92673
4202 CCN(CC)CCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(CCN(C)C)CC1=CC=CC=C1 L51734
4203 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(NCC2=CC=CC=C2Br)=N1)N1CCC(CCCC(O)=O)CC1 L27012
4204 CC1=CC2=C(NC=C2CCNC2=NC(NCC3=CC=CC(C)=C3C)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5415
4205 OC(=O)CCCC1CCN(CC1)C1=NC(NC2CCCC2)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L23021
4206 CC1=C(CNC2=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C=CC=C1Cl L38589
4207 CC1=C(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=N2)C=CC=C1Cl L72779
4208 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCCC2=C(Cl)C=CC=C2Cl)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16481
4209 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=C(C)C=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16165
4210 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)C(F)(F)F)=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=N1 L27259
4211 COC1=C(CCNC2=NC(=NC(NC[C@H](C)C(O)=O)=N2)N(C)CC2=CC=CN=C2)C=C(Br)C=C1 L92809
4212 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=CC=C(C=C2)C2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L18946
4213 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(NCC2=CC=CC(Br)=C2)=N1)C(O)=O L96512
4214 CC1C2CC(CC1NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC=CC3=C1C=CC=C3)C2(C)C L64
4215 CSCCNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L58432
4216 NC1=C(NC2=NC(N[C@H]3CCCC[C@@H]3OCC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=CC=C1 L23869
4217 CCC(NC1=NC(NCCC2=CC=CC(Cl)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1 L1118
4218 CCN(CC1=CC=CC=C1)C1=NC(NC2=CC(=CC=C2)N(C)C)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L14277
4219 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=C(N)C=CC=C2)=N1 L60738
4220 OC(=O)C1(CCSCC1)NC1=NC(=NC(=N1)N1CCC2=C(C1)C=CC=C2)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52829
4221 COC1=CC=C(C=C1)C(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC(C)=C1)C1=CC=C(OC)C=C1 L56388
4222 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C(F)=C2)C(F)(F)F)=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=N1 L29149
4223 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N1C(C)CCC1C L89901
4224 CCCCN(CC)C1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L10347
4225 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC(=CC=C2)C2=CC=CS2)=NC(=N1)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F L36787
4226 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=N1 L69959
4227 CC(C)CCC(C)NC1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L9195
4228 CC1CC(CC(C)(C)C1)NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L44226
4229 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C)C(O)=O L96427
4230 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=C(OC)C=CC=C2OC)=NC(NC2(CCSCC2)C(O)=O)=N1 L53094
4231 CN(CC1=CC=C(Cl)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C3C=CC=CC3=C2)=N1 L63235
4232 OC(=O)CCCC1CCN(CC1)C1=NC(NCC(Cl)CCCCl)=NC(NCCC2=CC=CC(Cl)=C2)=N1 L34526
4233 COC1=C(CCNC2=NC(NCCC3=CC=CC(Cl)=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C(Br)C=C1 L19166
4234 NC1=CC=C(OC2=CC=C(NC3=NC(NCCSCC4=C(Cl)C=CC=C4Cl)=NC(=N3)N3CCC(CCCC(O)=O)CC3)C=C2)C=C1 L24760
4235 CCN(CC1=CC=CC=C1)C1=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L14223
4236 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC(C)=CC(C)=C2)=N1 L42711
4237 CN(CC1=C(NC2=NC(NCC3=CC(I)=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C=CC=C1)C1CCCCC1 L40268
4238 C[C@@H](CNC1=NC(N[C@@H](C)C2=CC=C(Br)C=C2)=NC(NC2=CC=C(N)C=C2)=N1)C(O)=O L86713
4239 C[C@@H](CNC1=NC(NC2=CC=CC=N2=O)=NC(=N1)N(C)CC1=CC=CO1)C(O)=O L77258
4240 COC1=CC=C(CCNC2=NC(NC[C@H](C)C(O)=O)=NC(NCC3=C(OC)C=CC=C3OC)=N2)C=C1Br L94043
4241 CC1=CC2=C(NC=C2CCNC2=NC(NCC3=CC4=C(OCO4)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5502
4242 CN(CC1=CC=CO1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=C(Cl)C=C1 L53827
4243 CN(CC1=CC=CO1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=C(Cl)C=C1 L53450
4244 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C(F)C=C2)=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=N1 L25309
4245 CN(CC1=CC=CN=C1)C1=NC(=NC(NCCC2=CNC3=C2C=C(C)C=C3)=N1)N1CCC(CCCC(O)=O)CC1 L5449
4246 CC(NC1=NC(NCC2=CC=CC(C)=C2C)=NC(NC2(CCSCC2)C(O)=O)=N1)C(O)C1=CC=CC=C1 L52263
4247 CC1(C)OC[C@H](CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(NCC3=C(F)C=CC(F)=C3F)=N2)O1 L69168
4248 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C1(C)NC=CC=C1)C1(C)NC=CC=C1 L53214
4249 C[C@@H](CNC1=NC(=NC(NCCC2=CC=CC(Cl)=C2)=N1)N(C)[C@@H](C)C1=CC=CC=C1)C(O)=O L92510
4250 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(CCN(C)C)CC1=CC=CC=C1)C1=CC=C(C)C=C1 L50390
4251 COC1=CC(NC2=CC=CC=C2)=CC=C1NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N1CCN(CC1)C1=CC=CC=C1OC L19876
4252 COC1=C(CCNC2=NC(=NC(=N2)N2CCC(CCCC(O)=O)CC2)N(C)CC2=CC=CC(C)=C2)C=C(Br)C=C1 L19140
4253 NC1CCCCC1NC1=NC(=NC(NC2=C3C=CC=CC3=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L22775
4254 CN(CC1=CC=CN=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1 L61897
4255 COC1=CC=C(CCNC2=NC(=NC(NCC3=CC=CC(Cl)=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1Br L27611
4256 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(F)=C2)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L65469
4257 OCC1CN(C2=NC(NCC3=CC=C(C=C3)N(=O)=O)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L718
